"IdCliente","Apellido","ScoringCrediticio","Pais","Genero","Edad","IdCuenta","BalanceCuenta","CantidadProductos","TarjetaCredito","Activo","SalarioEstimado","DejaBanco"
15668889,"Galgano",665,"Alemania","Femenino",43,8458,116322.27,4,1,0,35640.12,1
15759805,"Pinto",582,"Francia","Femenino",32,2026,0,2,1,0,NA,0
15724764,"Lawley",667,"Alemania","Femenino",42,9688,64404.26,2,0,0,26022.37,0
15678206,"Yeh",464,"Francia","Masculino",46,8985,161798.53,1,1,0,182944.47,0
15642710,"Napolitani",686,"Francia","Masculino",26,5215,0,2,1,0,1540.89,0
15606601,"Rishel",561,"Francia","Femenino",22,9176,186788.96,2,1,0,73286.8,0
15698474,"Sagese",601,"Alemania","Femenino",54,1658,131039.97,2,1,1,199661.5,0
15777784,"Tu",733,"Francia","Femenino",44,6551,168165.84,1,0,1,197193.49,0
15750574,"Lumholtz",677,"España","Femenino",34,8967,0,2,1,1,6175.53,0
15754053,"Chung",718,"Francia","Femenino",67,7764,0,3,1,1,82782.08,0
15723216,"Greco",623,"Alemania","Masculino",33,7437,80002.33,1,1,1,104079.62,0
15578738,"Tuan",609,"Francia","Masculino",32,4064,71872.19,1,1,1,151924.9,0
15640407,"Chidiegwu",821,"Alemania","Masculino",45,10580,135827.33,2,1,1,131778.58,0
15611371,"Siciliani",736,"Francia","Masculino",43,5162,176134.54,1,1,1,52856.88,0
15803202,"Onyekachi",350,"Francia","Masculino",51,9724,0,1,1,1,125823.79,1
15583681,"Layh",616,"España","Masculino",31,3962,76665.71,2,1,1,163809.08,0
15745399,"Marino",649,"España","Femenino",NA,7405,0,1,1,0,84863.85,1
15668058,"Chinwendu",661,"Alemania","Masculino",35,2528,124098.54,1,1,0,86678.48,0
15709183,"Davidson",707,"Francia","Femenino",58,4258,102346.86,1,1,1,114672.64,0
15800440,"Power",650,"España","Masculino",61,1562,152968.73,1,0,1,82970.69,0
15742404,"McGregor",718,"Francia","Masculino",38,5392,0,2,1,0,38308.34,0
15608387,"Fu",786,"Francia","Femenino",29,2907,0,2,1,0,103372.79,0
15568046,"Izuchukwu",809,"Francia","Masculino",24,5683,109558.36,1,1,0,183515.13,0
15644765,"Ashton",689,"Alemania","Masculino",26,3053,120727.97,1,0,1,149073.88,0
15722364,"Onwumelu",664,"Francia","Masculino",43,2359,189026.53,2,1,1,56099.86,0
15659064,"Salas",790,"España","Masculino",37,7341,0,2,1,1,149418.41,0
15653037,"Parks",609,"Francia","Masculino",77,10937,0,1,0,1,18708.76,0
15781574,"Ma",636,"España","Masculino",76,8553,126534.6,1,1,1,39789.62,0
15621629,"Scott",773,"Alemania","Masculino",43,3170,81844.91,2,1,1,35908.46,0
15698732,"K'ung",789,"Alemania","Masculino",51,5138,104677.09,1,1,0,74265.38,0
15646764,"Lorenzo",617,"Alemania","Femenino",58,3351,119024.75,2,1,0,35199.24,1
15783398,"Rizzo",535,"España","Femenino",49,2895,115309.75,1,1,0,111421.77,0
15663441,"Golibe",700,"Alemania","Femenino",40,2664,148571.07,1,1,0,189826.96,1
15716781,"Dolgorukova",815,"Francia","Masculino",24,4244,171922.72,1,0,1,178028.96,0
15612092,"Palmer",646,"Alemania","Masculino",32,4448,105397.8,1,1,0,78111.84,1
15780650,"Biryukov",667,"Francia","Masculino",40,3167,0,1,1,1,96670.2,0
15814664,"Scott",740,"Alemania","Masculino",33,10964,126524.11,1,1,0,136869.31,0
15731166,"Macleod",743,"Francia","Femenino",30,8134,127023.39,1,1,1,138780.89,0
15665766,"T'ang",698,"Alemania","Masculino",39,4384,133191.19,2,0,1,53289.49,0
15627000,"Freeman",610,"Francia","Masculino",40,1232,0,2,1,0,62232.6,0
15777923,"Johnston",544,"Francia","Femenino",45,3126,0,2,0,1,151401.33,0
15658067,"Walker",636,"Alemania","Femenino",48,7872,120568.41,1,1,0,190160.04,1
15709387,"Obiajulu",711,"Francia","Masculino",52,2684,0,1,1,1,159808.95,0
15697270,"Gannon",608,"España","Masculino",27,5418,153325.1,1,1,1,199953.33,0
15610755,"Napolitano",643,"Francia","Femenino",33,5809,137811.75,1,1,1,184856.89,0
15814772,"Adams",645,"Alemania","Masculino",49,9333,160133.88,1,0,1,88391.97,0
15657396,"Marshall",806,"Francia","Masculino",31,6716,0,2,0,1,140168.36,0
15575955,"Lujan",764,"Francia","Femenino",24,5416,0,2,1,0,88724.49,0
15734628,"Lysaght",623,"Francia","Femenino",35,3266,0,2,1,0,101192.08,0
15609653,"Ifeatu",614,"Alemania","Femenino",44,4075,118715.86,1,1,0,133591.11,1
15648800,"Paterson",731,"Alemania","Femenino",21,2114,132312.06,1,1,0,106663.46,1
15753229,"Genovese",802,"Francia","Masculino",29,10366,127414.55,1,1,1,134459.12,0
15570601,"Cheng",785,"Francia","Femenino",47,2856,122031.55,1,1,1,33823.5,1
15626900,"Kung",427,"Francia","Masculino",29,1627,141325.56,1,1,1,93839.3,0
15670172,"Padovesi",622,"Francia","Femenino",30,3703,107879.04,1,0,1,196894.62,0
15662901,"Hu",656,"Francia","Masculino",37,4092,0,2,0,1,67840.81,0
15693259,"Wallace",676,"Francia","Masculino",30,3383,128207.23,1,1,1,55400.17,0
15576683,"Yin",568,"España","Femenino",43,2336,0,1,1,0,125870.79,1
15713346,"Panina",794,"Francia","Masculino",24,5827,146126.75,1,1,1,88992.05,0
15582616,"Y?an",520,"Francia","Femenino",38,1978,0,2,1,0,56388.63,0
15638988,"Fu",684,"Francia","Masculino",54,4314,0,2,1,1,94888.6,0
15744041,NA,780,"Francia","Femenino",26,10776,140356.7,1,1,0,117144.15,0
15725811,"Lim",705,"Francia","Masculino",25,1850,97544.29,1,0,1,59887.15,0
15637979,"Fuller",664,"Alemania","Femenino",36,1757,127160.78,2,1,0,78140.75,0
15620936,"Warren",787,"Francia","Masculino",32,10868,0,2,1,1,13238.93,0
15658100,"Piccio",695,"Francia","Femenino",42,9340,0,2,0,1,140724.64,0
15795881,"Alexander",776,"España","Masculino",35,5978,106365.29,1,1,1,148527.56,0
15673223,"Hou",626,"Francia","Masculino",44,6027,0,2,0,0,164287.86,0
15802351,"Beers",755,"Alemania","Femenino",33,3103,90560.3,2,1,1,42607.69,0
15570931,"Grant",620,"Francia","Masculino",61,8910,0,1,0,0,31641.52,1
15663987,"Wright",723,"España","Masculino",30,9532,0,3,1,0,164647.72,1
15752838,"Lucas",723,"España","Masculino",38,3539,0,2,1,1,94415.6,0
15705544,"Ma",633,"Francia","Masculino",61,10285,157201.48,1,0,1,50368.63,0
15798470,"Scannell",764,"España","Femenino",48,5094,75990.97,1,1,0,158323.81,1
15732643,"Pike",386,"España","Femenino",53,6286,131955.07,1,1,1,62514.65,1
15645371,"Cameron",613,"Alemania","Femenino",51,10315,147262.11,1,1,1,53630.9,1
15655658,"Bulgakov",678,"Francia","Femenino",48,8041,0,2,1,1,32301.88,0
15786170,"Tien",659,"Francia","Masculino",31,1342,118342.26,1,0,0,161574.19,0
15779103,"Cantamessa",527,"Alemania","Femenino",39,7852,96748.89,2,1,0,94711.43,0
15665327,"Cattaneo",706,"Francia","Masculino",18,4687,176139.5,2,1,0,129654.22,0
15568164,"Istomin",850,"Francia","Femenino",34,9465,71379.53,2,1,1,154000.99,0
15727944,"Simpkinson",701,"Alemania","Femenino",48,2547,92072.68,1,1,1,133992.36,0
15748069,"Clunie",485,"Francia","Femenino",25,6145,134467.26,1,1,1,113266.09,0
15754599,"K'ung",765,"Francia","Masculino",42,10692,123311.39,2,1,1,82868.34,0
15755405,"Hudson",710,"Francia","Masculino",43,9601,128284.45,1,1,0,32996.89,1
15779481,"Swadling",628,"Francia","Masculino",34,2555,158741.43,2,1,1,126192.54,0
15717984,"Longo",477,"Francia","Masculino",47,7139,144900.58,1,1,0,61315.37,1
15741049,"Colebatch",577,"Francia","Masculino",29,4020,0,2,1,1,55473.15,0
15568519,"Wood",534,"Francia","Masculino",41,9338,0,2,1,0,13871.34,0
15649616,"Otutodilichukwu",636,"España","Masculino",60,6667,124447.73,1,1,1,141364.62,1
15781689,"Macadam",758,"España","Masculino",35,10667,0,2,1,0,95009.6,0
15806922,"Bergamaschi",674,"España","Femenino",41,7901,126605.14,1,1,1,166694.93,0
15642041,"Burns",727,"Alemania","Masculino",40,1901,93051.64,2,1,0,71865.31,1
15812594,"Ross",791,"Francia","Masculino",34,6175,0,2,1,0,96734.46,0
15678385,"Lange",465,"Francia","Masculino",25,2459,78247.31,2,1,1,10472.31,0
15605279,"Francis",792,"Francia","Masculino",50,2702,0,4,1,1,194700.81,1
15611329,"Findlay",608,"España","Femenino",35,7335,0,2,1,1,143463.28,0
15786800,"Gould",723,"Alemania","Masculino",52,2521,131694.97,1,0,1,92873.5,1
15681180,"Barese",771,"Francia","Femenino",23,5428,156123.73,1,1,0,72990.62,0
15569410,"Tang",601,"Alemania","Femenino",33,2751,114430.18,2,1,1,153012.13,0
15772892,"Robertson",699,"Francia","Femenino",49,2709,0,1,0,0,105760.01,0
15760085,"Calabresi",684,"Alemania","Femenino",48,1124,126384.42,1,1,1,198129.36,0
15768270,"DeRose",579,"España","Femenino",31,6585,0,2,1,0,112395.98,0
15629128,"Mamelu",774,"Alemania","Masculino",42,8817,132193.94,2,1,1,162865.52,0
15677305,"Hsieh",490,"Francia","Femenino",35,1753,107749.03,1,1,1,3937.37,0
15753102,"Curtis",752,"España","Masculino",44,4148,83870.33,1,1,0,178722.24,0
15752857,"Palerma",452,"Alemania","Masculino",52,7053,98443.14,2,0,0,92033.98,0
15663249,"Howells",575,"España","Femenino",37,4182,133292.45,1,1,0,111175.09,0
15748660,"Ellis",561,"Alemania","Femenino",49,8768,102025.32,1,1,0,133051.64,1
15766609,"Jowers",655,"Francia","Femenino",47,4104,0,2,1,0,167778.62,0
15627162,"Blesing",695,"Alemania","Masculino",27,4624,125552.96,1,1,0,105291.26,0
15633516,"Tucker",526,"Francia","Masculino",42,5619,0,1,0,1,168486.02,0
15572408,"Chambers",714,NA,"Masculino",39,7190,149887.49,2,1,0,63846.36,0
15815420,"McDaniels",808,"España","Masculino",47,4325,139196,1,0,1,74028.36,0
15720636,"McGregor",628,"Francia","Femenino",50,7512,143054.56,1,0,1,109608.81,1
15790235,"Hsing",778,"España","Masculino",40,3781,104291.41,2,1,1,117507.11,0
15625824,"Kornilova",596,"España","Masculino",30,2489,121345.88,4,1,0,41921.75,1
15589715,"Fulks",584,"Francia","Femenino",66,4230,0,1,1,0,49553.38,1
15634267,"Yudin",717,"Francia","Masculino",42,2238,0,2,1,0,172665.21,0
15645766,"Kosisochukwu",634,"España","Masculino",25,6304,0,2,1,1,8227.91,0
15806327,"Cyril",800,"Francia","Femenino",40,10260,75893.11,2,1,0,132562.23,0
15675431,"Chidimma",563,"Francia","Femenino",34,7068,0,2,0,0,36536.93,0
15709941,"Feng",753,"Francia","Masculino",46,5269,0,3,1,0,90747.94,1
15625586,"Monaldo",717,"Francia","Masculino",35,6524,0,1,1,1,167573.06,0
NA,"Zhirov",642,"España","Masculino",34,1823,0,1,1,0,72085.1,0
15589643,"Ngozichukwuka",684,"España","Femenino",41,3254,0,1,1,1,138394.37,0
15571778,"Trentini",817,"Francia","Femenino",55,2460,117561.49,1,1,0,95941.55,1
15623430,"Hill",672,"Francia","Masculino",34,3367,0,2,1,0,161800.77,0
15671930,"H?",717,"Francia","Femenino",36,2970,0,2,1,1,145551.6,0
15684173,"Chang",687,"España","Femenino",44,1298,0,3,1,0,155853.52,1
15743759,"Brooks",619,"Francia","Masculino",39,6252,0,2,1,1,158444.61,0
15658364,"Laney",807,"Alemania","Femenino",40,7342,134590.21,1,1,1,46253.65,0
15721303,"O'Meara",640,"España","Masculino",34,2774,137523.02,1,0,0,24761.36,0
15627630,"Chiagoziem",599,"Francia","Femenino",41,5509,0,2,1,0,96069.82,0
15599452,"Conti",605,"Alemania","Femenino",43,5157,125338.8,2,1,0,23970.13,0
15585466,"Russo",552,"Francia","Masculino",29,9768,0,2,1,0,12186.83,0
15645820,"Folliero",698,"Francia","Masculino",27,8498,0,2,1,0,111471.55,0
15798439,"Davidson",714,"España","Masculino",25,5339,0,1,1,1,132979.43,0
15613962,"Kenechi",499,"Francia","Femenino",38,8903,0,2,0,1,183042.2,0
15634491,"Kung",652,"Francia","Masculino",30,5903,176166.56,2,1,1,152210.81,0
15692718,"Jackson",738,"Francia","Femenino",38,8266,0,2,0,0,69227.42,0
15784097,"Gibson",660,"Alemania","Masculino",28,4446,118402.25,2,1,0,14288.93,0
15757931,"Fang",804,"Francia","Masculino",24,2926,0,2,1,0,173195.33,0
15585284,"Thomson",604,"España","Femenino",35,3877,147285.52,1,1,1,57807.05,0
15592451,"Lombardi",565,"Francia","Masculino",32,9242,0,2,1,0,5388.3,0
15566495,"Hanson",704,"España","Femenino",24,8228,0,1,1,0,35600.25,1
15606274,"Lori",594,"Alemania","Masculino",38,3910,63176.44,2,1,1,14466.08,0
15728838,"Leach",578,"Francia","Masculino",45,9564,148600.91,1,1,0,143397.14,1
15727688,"Chizuoke",555,"España","Masculino",32,1501,0,2,1,1,54405.79,0
15788025,"Tseng",715,"Francia","Femenino",38,10650,0,2,1,1,332.81,0
15776596,"Ferri",730,"España","Femenino",39,9061,140094.59,1,1,0,172450.04,1
15797665,"Docherty",730,"Francia","Femenino",27,10903,0,2,1,0,144099.48,0
15644200,"Hamilton",807,"España","Femenino",42,2047,0,1,1,0,16500.66,1
15658956,"Tuan",505,"Alemania","Masculino",40,3593,47869.69,2,1,1,155061.97,0
15666012,"Rippey",603,"Francia","Masculino",40,8364,102833.46,2,1,1,38829.11,0
15783501,"Findlay",800,"Francia","Femenino",38,1439,168190.33,2,1,0,68052.08,0
15744919,"Genovese",734,"España","Femenino",37,3951,152760.24,1,1,1,48990.5,0
15780038,"Paterson",756,"España","Masculino",38,3244,119208.85,1,1,0,169763.89,1
15619708,"Harker",745,"Francia","Masculino",25,1816,157993.15,2,1,0,146041.45,0
15687903,"Okonkwo",501,"Francia","Femenino",29,6017,0,2,1,0,112664.24,0
15813439,"Ch'ien",587,"Francia","Masculino",33,3651,100116.82,1,1,0,34215.58,0
15699492,"Lorenzo",665,"Alemania","Femenino",27,4717,147435.96,1,0,0,187508.06,0
15602405,"Ryrie",703,"Alemania","Femenino",38,5676,99167.54,1,1,0,65720.92,0
15626806,"Labrador",668,"Francia","Femenino",32,4688,0,2,1,1,40652.33,0
15666633,"Huang",758,"España","Masculino",56,1828,0,2,1,1,10643.38,0
15566378,"Tillman",515,"Francia","Masculino",48,10514,129387.94,1,0,1,147955.91,1
15733303,"Liu",630,"Francia","Masculino",67,4369,0,2,1,1,27330.27,0
15701319,"Baxter",614,"Alemania","Femenino",37,9379,96340.81,2,1,1,139377.24,1
15770974,"Nwabugwu",741,"Alemania","Femenino",37,3213,170840.08,2,0,0,109843.16,0
15583736,"Shih",829,"Alemania","Masculino",36,9409,81795.74,2,1,0,90106.94,0
15676576,"Stephenson",646,"Francia","Femenino",43,9537,143061.88,1,1,0,61937.6,0
15807473,"Morehead",503,"Francia","Masculino",38,7375,0,2,1,1,95153.24,0
15739548,"Johnson",775,"Francia","Masculino",28,8001,111167.7,1,1,0,149331.01,0
15689425,"Olejuru",687,"España","Masculino",35,3936,100988.39,2,1,0,22247.27,0
15683993,"Knight",493,"Francia","Femenino",37,8357,142987.46,2,1,0,158840.99,0
15585768,"Cameron",582,"Alemania","Masculino",41,1040,70349.48,2,0,1,178074.04,0
15719294,"Wood",800,"Francia","Femenino",29,10995,0,2,0,0,167773.55,0
15769272,"Clark",510,"Francia","Femenino",26,5058,136214.08,1,0,0,159742.33,0
15814040,"Munroe",610,"Francia","Femenino",45,10790,0,2,1,1,199657.46,0
15714877,"MacDevitt",662,"Francia","Femenino",29,3424,0,2,1,0,137508.31,0
15653521,"Onuora",850,"Alemania","Femenino",40,6964,104449.8,1,1,1,747.88,0
15749472,"Lucciano",775,"Francia","Masculino",45,7042,0,1,1,0,130376.68,0
15576219,"Cameron",615,"Francia","Masculino",32,4050,0,2,1,1,6225.63,0
15635776,"Trevisani",686,"Alemania","Femenino",43,3362,154846.24,2,1,1,151903.6,0
15576945,"Clements",582,"Francia","Masculino",29,3306,0,1,1,0,142516.35,0
15649359,"Somayina",587,"Francia","Masculino",36,9498,0,2,0,1,17135.6,0
15684958,"Amadi",489,"Alemania","Masculino",38,5631,126444.08,2,1,1,82662.73,0
15626628,"Tretiakova",631,"España","Femenino",31,9978,88161.85,2,1,0,127630.88,0
15691840,"Fraser",505,"Alemania","Femenino",37,6688,159863.9,2,0,1,125307.87,0
15788920,"Ch'ang",836,"Alemania","Femenino",32,9215,109196.67,2,1,0,55218.02,0
15684469,"Hsiung",841,"Alemania","Masculino",32,9700,117070.21,1,1,0,113482.2,0
15619626,"Wade",746,"Francia","Masculino",24,2239,137492.35,2,0,1,170142.09,0
15777054,"Thorpe",584,"Alemania","Masculino",42,10881,137479.13,1,1,0,25669.1,0
15764174,"Bidencope",612,"España","Femenino",26,3492,0,2,1,1,179780.74,0
15689786,"Massie",850,"Alemania","Masculino",56,8329,169743.83,1,0,0,155850.4,1
15589698,"De Luca",555,"Alemania","Masculino",42,9312,107104.5,1,1,1,41304.44,1
15669946,"Jen",663,"Alemania","Femenino",NA,10166,141726.88,1,1,1,58257.23,0
15776545,"Napolitani",682,"Francia","Masculino",28,8493,200724.96,1,0,1,82872.64,1
15796230,"Morley",642,"Alemania","Femenino",36,9349,124495.98,3,1,1,57904.22,1
15809585,"H?",646,"Francia","Masculino",38,10554,0,2,1,0,1528.4,0
15579207,"Watkins",545,"Francia","Masculino",37,9522,91184.01,1,1,0,105476.65,0
15750248,"Wright",619,"Francia","Femenino",35,2610,132292.63,1,1,0,65682.93,0
15640846,"Chibueze",546,"Alemania","Femenino",58,3615,106458.31,4,1,0,128881.87,1
15632665,"Yevseyev",832,"Francia","Masculino",61,6743,0,1,0,1,127804.66,1
15768342,"Bolton",718,"Francia","Masculino",52,8572,79475.3,3,1,1,32421.32,1
15710397,"Lin",584,"Francia","Masculino",26,6268,0,2,1,0,147600.54,0
15643294,"Robinson",703,"Francia","Femenino",33,4370,190566.65,1,1,1,79997.14,0
15753174,"Thompson",571,"Alemania","Masculino",37,6221,139592.98,3,1,0,104152.65,1
15671969,"Pruneda",649,"España","Masculino",36,3233,0,2,1,0,161668.15,0
15751531,"Shaw",598,"España","Masculino",41,2524,0,2,1,1,161954.43,0
15681220,"Chou",503,"Francia","Femenino",37,5091,0,2,1,1,97893.32,0
15611223,"Ko",752,"Alemania","Femenino",38,9573,101648.5,2,1,0,172001.44,0
15657829,"Fanucci",806,"Alemania","Masculino",30,7408,168078.83,1,1,0,85028.36,1
15775803,"Cawker",841,"España","Masculino",41,2991,0,2,0,1,193093.77,0
15574012,"Chu",645,"España","Masculino",44,1006,113755.78,2,1,0,149756.71,1
15631739,"Dunn",704,"España","Masculino",24,6504,122109.78,1,1,1,127654.37,0
15662203,"Bremer",579,"Alemania","Femenino",42,5295,137560.38,2,1,1,85424.34,0
15764073,"Arcuri",503,"España","Femenino",36,6575,0,2,1,1,16274.67,0
15729958,"Wilkinson",777,"Francia","Masculino",37,4510,0,1,1,1,126837.72,0
15672970,"Chigolum",714,"España","Masculino",20,4569,0,2,0,1,150465.93,0
15780989,"Hajek",579,"España","Masculino",43,8810,145843.82,1,1,1,198402.37,1
15581748,"Shen",754,"Alemania","Masculino",57,3728,101134.87,2,1,1,70954.41,0
15656330,"Von Doussa",528,"España","Femenino",32,9245,68138.37,1,1,1,170309.19,0
15785339,"H?",640,"Francia","Femenino",50,8175,117565.03,2,0,0,82559.77,0
15652999,"Milne",742,"Alemania","Masculino",33,10865,137937.95,1,1,1,51387.1,0
15815626,"Oluchi",640,"Francia","Masculino",63,3079,68432.45,2,1,1,112503.24,1
15811490,"French",627,"Francia","Masculino",33,1300,0,2,1,1,103737.82,0
15772604,"Chiemezie",578,"España","Masculino",36,10550,157267.95,2,1,0,141533.19,0
15618950,"Lo Duca",644,"España","Masculino",26,10509,96659.64,2,1,1,138775.69,0
15790658,"Iqbal",621,"España","Masculino",42,5724,68683.68,1,1,1,74157.71,0
15671172,"Swain",623,"Francia","Masculino",23,5604,106012.2,2,0,1,191415.94,0
15710456,"Balmain",607,"Francia","Femenino",27,2169,0,2,1,0,63495.86,0
15667632,"Birdseye",703,"Francia","Femenino",42,7665,0,2,0,1,72500.68,0
15794939,"Chiu",783,"Francia","Femenino",72,6314,121215.9,2,1,1,105206.48,0
15665861,"Avdeev",733,"España","Masculino",44,5294,106070.89,1,0,1,101617.43,0
15632079,"Hardy",720,"Alemania","Femenino",37,4599,156282.79,1,1,0,45985.52,0
15670823,"Hsueh",651,"Alemania","Femenino",42,2570,116646.76,1,1,0,44731.8,1
15753332,"Loftus",401,"Alemania","Masculino",48,3749,128140.17,1,1,0,175753.55,1
15805955,"L?",638,"Francia","Femenino",48,1971,138333.03,1,1,1,47679.14,0
15625175,"Palerma",742,"Alemania","Femenino",43,4372,97067.69,1,0,1,60920.03,1
15807555,"Chung",535,"Francia","Masculino",45,10036,0,2,1,0,125658.28,0
15605036,"Pisano",704,"España","Femenino",37,4876,155619.58,1,1,1,135088.58,0
15728823,"Sharwood",836,"España","Femenino",37,7530,0,2,1,0,111324.41,0
15566494,"Fang",487,"Francia","Masculino",45,3045,0,2,1,0,77475.73,0
15637644,"Hanson",667,"Francia","Femenino",24,3178,0,2,0,1,34335.55,0
15639217,"McKenzie",806,"Francia","Masculino",34,6346,0,2,0,0,100809.99,0
15623450,"Brown",637,"Alemania","Femenino",27,5407,135842.89,1,1,1,101418.05,0
15585280,"Kinney",649,"Francia","Femenino",36,4471,0,2,0,1,75035.48,0
15621075,"Ogbonnaya",778,"Alemania","Femenino",45,1183,162150.42,2,1,0,174531.27,0
15573926,"Lung",735,"España","Masculino",38,4257,86131.71,2,0,0,93478.96,0
15662488,"Udegbunam",627,"Francia","Femenino",44,7115,0,2,1,0,82969.61,1
15683677,"Schiavone",769,"España","Masculino",39,2738,0,1,1,1,47722.79,0
15750497,"Longo",850,"Francia","Femenino",37,2312,153147.75,1,1,1,152235.3,0
15747927,"Ch'in",758,"Francia","Masculino",26,10973,155739.76,1,1,0,171552.02,0
15618171,"James",669,"Francia","Femenino",33,10947,0,2,0,1,107221.03,0
15578374,"Gilroy",620,"España","Masculino",36,10877,169312.72,1,1,0,45414.09,0
15655298,"Lewis",654,"España","Femenino",54,6127,0,2,0,1,47139.06,0
15633840,"Henderson",781,"Francia","Masculino",20,7547,125023.1,2,1,1,108301.45,0
15725076,"Anderson",653,"España","Femenino",27,9617,107751.68,2,1,1,33389.42,0
15576313,"Wei",486,"Alemania","Femenino",40,1429,71340.09,1,1,0,76192.21,0
15617065,"Pan",650,"España","Masculino",42,8328,194532.66,1,1,0,171045.31,1
15766378,"Marsden",714,"Alemania","Femenino",45,6755,106431.97,2,1,1,164117.69,0
15682547,"Lucchese",649,"Francia","Masculino",38,3716,122214,1,0,1,88965.46,0
15591386,"Golubova",622,"Francia","Femenino",35,2976,0,2,1,0,51112.8,0
15666982,"Spears",629,"Alemania","Femenino",38,9126,123948.85,1,1,0,76053.07,0
15783225,"Cocci",737,"Francia","Masculino",54,5865,0,1,1,0,83470.4,1
15699515,"Manfrin",643,"Alemania","Masculino",33,7587,98630.31,2,1,1,40250.82,0
15750772,"Walker",671,"Francia","Femenino",38,9097,132129.72,1,0,1,76068.95,0
15672246,"Jefferies",686,"Alemania","Masculino",43,4916,134896.03,1,1,1,97847.05,0
15756026,"Hooper",790,"España","Femenino",46,1806,0,1,0,0,14679.81,1
15743245,"Agafonova",624,"Francia","Masculino",42,9505,145155.37,1,1,0,72169.95,1
15654506,"Chang",514,"Francia","Masculino",32,1186,0,2,1,0,95857.18,0
15600575,"Padovano",802,"España","Masculino",41,3907,0,2,1,0,47322.05,0
